,date,cloud_cover_total,temperature_air_mean_200,wind_speed
449,2019-01-19 17:00:00+00:00,7.0,-0.6,1.4
450,2019-01-19 18:00:00+00:00,7.0,-0.8,1.8
451,2019-01-19 19:00:00+00:00,4.0,-1.0,2.0
452,2019-01-19 20:00:00+00:00,3.0,-1.5,2.0
453,2019-01-19 21:00:00+00:00,2.0,-2.6,1.2
454,2019-01-19 22:00:00+00:00,1.0,-3.6,0.9
455,2019-01-19 23:00:00+00:00,1.0,-3.6,1.2
456,2019-01-20 00:00:00+00:00,1.0,-2.7,1.4
457,2019-01-20 01:00:00+00:00,0.0,-3.6,1.7
458,2019-01-20 02:00:00+00:00,0.0,-5.6,1.0
459,2019-01-20 03:00:00+00:00,0.0,-6.4,0.2
460,2019-01-20 04:00:00+00:00,0.0,-6.9,0.3
461,2019-01-20 05:00:00+00:00,0.0,-7.1,0.9
462,2019-01-20 06:00:00+00:00,0.0,-7.8,0.8
463,2019-01-20 07:00:00+00:00,0.0,-8.2,1.1
464,2019-01-20 08:00:00+00:00,1.0,-8.1,0.8
465,2019-01-20 09:00:00+00:00,1.0,-5.2,0.5
466,2019-01-20 10:00:00+00:00,1.0,-1.7,0.7
467,2019-01-20 11:00:00+00:00,1.0,0.1,1.4
468,2019-01-20 12:00:00+00:00,5.0,1.4,1.5
469,2019-01-20 13:00:00+00:00,5.0,2.4,1.2
470,2019-01-20 14:00:00+00:00,3.0,3.3,0.9
471,2019-01-20 15:00:00+00:00,1.0,1.9,1.7
472,2019-01-20 16:00:00+00:00,1.0,-0.9,3.1
473,2019-01-20 17:00:00+00:00,1.0,-1.4,1.6
474,2019-01-20 18:00:00+00:00,0.0,-3.9,1.2
475,2019-01-20 19:00:00+00:00,0.0,-3.8,1.0
476,2019-01-20 20:00:00+00:00,0.0,-5.2,0.6
477,2019-01-20 21:00:00+00:00,0.0,-5.0,0.7
478,2019-01-20 22:00:00+00:00,0.0,-6.1,0.4
479,2019-01-20 23:00:00+00:00,0.0,-6.7,0.7
480,2019-01-21 00:00:00+00:00,0.0,-7.5,0.6
481,2019-01-21 01:00:00+00:00,0.0,-7.5,0.9
482,2019-01-21 02:00:00+00:00,0.0,-8.5,1.1
483,2019-01-21 03:00:00+00:00,0.0,-8.6,0.6
484,2019-01-21 04:00:00+00:00,0.0,-8.0,0.5
485,2019-01-21 05:00:00+00:00,0.0,-7.0,1.3
486,2019-01-21 06:00:00+00:00,0.0,-8.3,0.8
487,2019-01-21 07:00:00+00:00,1.0,-8.5,0.5
488,2019-01-21 08:00:00+00:00,1.0,-8.7,0.6
489,2019-01-21 09:00:00+00:00,1.0,-5.7,1.0
490,2019-01-21 10:00:00+00:00,1.0,-3.9,1.4
491,2019-01-21 11:00:00+00:00,1.0,-2.6,1.8
492,2019-01-21 12:00:00+00:00,1.0,-1.0,1.7
493,2019-01-21 13:00:00+00:00,2.0,0.1,2.3
494,2019-01-21 14:00:00+00:00,1.0,0.9,2.2
495,2019-01-21 15:00:00+00:00,1.0,1.0,2.0
496,2019-01-21 16:00:00+00:00,2.0,-0.5,1.7
497,2019-01-21 17:00:00+00:00,2.0,-2.6,1.7
498,2019-01-21 18:00:00+00:00,2.0,-2.6,1.9
499,2019-01-21 19:00:00+00:00,1.0,-4.2,1.1
500,2019-01-21 20:00:00+00:00,7.0,-4.7,1.1
501,2019-01-21 21:00:00+00:00,5.0,-3.8,1.5
502,2019-01-21 22:00:00+00:00,5.0,-3.3,1.6
503,2019-01-21 23:00:00+00:00,6.0,-3.9,1.7
504,2019-01-22 00:00:00+00:00,7.0,-3.1,2.0
505,2019-01-22 01:00:00+00:00,2.0,-4.0,1.9
506,2019-01-22 02:00:00+00:00,3.0,-4.4,2.1
507,2019-01-22 03:00:00+00:00,2.0,-5.0,2.2
508,2019-01-22 04:00:00+00:00,3.0,-5.6,2.0
509,2019-01-22 05:00:00+00:00,4.0,-6.5,1.5
510,2019-01-22 06:00:00+00:00,5.0,-6.7,1.5
511,2019-01-22 07:00:00+00:00,3.0,-6.8,2.0
512,2019-01-22 08:00:00+00:00,7.0,-6.7,2.2
513,2019-01-22 09:00:00+00:00,7.0,-5.1,2.0
514,2019-01-22 10:00:00+00:00,7.0,-3.7,3.0
515,2019-01-22 11:00:00+00:00,7.0,-2.3,3.4
516,2019-01-22 12:00:00+00:00,7.0,-0.9,3.9
517,2019-01-22 13:00:00+00:00,7.0,0.7,3.0
518,2019-01-22 14:00:00+00:00,7.0,2.1,3.7
519,2019-01-22 15:00:00+00:00,7.0,1.4,3.3
520,2019-01-22 16:00:00+00:00,7.0,1.2,2.4
521,2019-01-22 17:00:00+00:00,7.0,0.6,3.2
522,2019-01-22 18:00:00+00:00,7.0,0.0,3.3
523,2019-01-22 19:00:00+00:00,7.0,-0.5,2.8
524,2019-01-22 20:00:00+00:00,8.0,-1.1,3.7
525,2019-01-22 21:00:00+00:00,8.0,-1.5,4.6
526,2019-01-22 22:00:00+00:00,8.0,-2.1,4.3
527,2019-01-22 23:00:00+00:00,8.0,-2.4,3.7
528,2019-01-23 00:00:00+00:00,8.0,-2.7,2.9
529,2019-01-23 01:00:00+00:00,8.0,-3.1,2.5
530,2019-01-23 02:00:00+00:00,8.0,-3.5,2.5
531,2019-01-23 03:00:00+00:00,8.0,-3.9,2.5
532,2019-01-23 04:00:00+00:00,8.0,-4.1,2.1
533,2019-01-23 05:00:00+00:00,8.0,-4.1,2.1
534,2019-01-23 06:00:00+00:00,7.0,-3.8,2.2
535,2019-01-23 07:00:00+00:00,7.0,-3.3,1.7
536,2019-01-23 08:00:00+00:00,7.0,-3.1,1.6
537,2019-01-23 09:00:00+00:00,7.0,-2.7,1.6
538,2019-01-23 10:00:00+00:00,7.0,-2.2,1.8
539,2019-01-23 11:00:00+00:00,7.0,-1.3,1.4
540,2019-01-23 12:00:00+00:00,7.0,-1.1,2.0
541,2019-01-23 13:00:00+00:00,7.0,-1.5,2.9
542,2019-01-23 14:00:00+00:00,7.0,-1.6,2.7
543,2019-01-23 15:00:00+00:00,7.0,-1.8,2.0
544,2019-01-23 16:00:00+00:00,7.0,-2.3,2.0
545,2019-01-23 17:00:00+00:00,7.0,-2.8,1.6
546,2019-01-23 18:00:00+00:00,7.0,-3.6,1.5
547,2019-01-23 19:00:00+00:00,6.0,-5.0,1.7
548,2019-01-23 20:00:00+00:00,5.0,-6.4,1.9
549,2019-01-23 21:00:00+00:00,7.0,-6.3,1.5
550,2019-01-23 22:00:00+00:00,3.0,-6.9,1.1
551,2019-01-23 23:00:00+00:00,3.0,-7.7,1.0
552,2019-01-24 00:00:00+00:00,7.0,-8.4,0.7
553,2019-01-24 01:00:00+00:00,7.0,-8.4,0.8
554,2019-01-24 02:00:00+00:00,5.0,-8.1,1.1
555,2019-01-24 03:00:00+00:00,2.0,-7.9,1.3
556,2019-01-24 04:00:00+00:00,2.0,-8.9,1.1
557,2019-01-24 05:00:00+00:00,7.0,-6.8,1.2
558,2019-01-24 06:00:00+00:00,7.0,-6.1,0.8
559,2019-01-24 07:00:00+00:00,8.0,-5.8,1.4
560,2019-01-24 08:00:00+00:00,8.0,-5.9,2.0
561,2019-01-24 09:00:00+00:00,8.0,-5.6,1.3
562,2019-01-24 10:00:00+00:00,8.0,-5.2,1.1
563,2019-01-24 11:00:00+00:00,8.0,-5.0,1.6
564,2019-01-24 12:00:00+00:00,8.0,-4.8,1.7
565,2019-01-24 13:00:00+00:00,8.0,-4.7,1.5
566,2019-01-24 14:00:00+00:00,8.0,-4.7,1.3
567,2019-01-24 15:00:00+00:00,8.0,-4.6,0.9
568,2019-01-24 16:00:00+00:00,8.0,-4.9,1.1
569,2019-01-24 17:00:00+00:00,8.0,-5.0,1.1
570,2019-01-24 18:00:00+00:00,8.0,-5.1,1.2
571,2019-01-24 19:00:00+00:00,7.0,-5.1,1.2
572,2019-01-24 20:00:00+00:00,7.0,-5.1,0.7
573,2019-01-24 21:00:00+00:00,7.0,-5.2,1.2
574,2019-01-24 22:00:00+00:00,7.0,-5.1,1.0
575,2019-01-24 23:00:00+00:00,7.0,-5.0,1.3
576,2019-01-25 00:00:00+00:00,7.0,-5.0,1.6
577,2019-01-25 01:00:00+00:00,7.0,-4.9,1.0
578,2019-01-25 02:00:00+00:00,7.0,-4.9,1.0
579,2019-01-25 03:00:00+00:00,7.0,-5.0,1.0
580,2019-01-25 04:00:00+00:00,7.0,-4.9,0.8
581,2019-01-25 05:00:00+00:00,7.0,-4.9,0.9
582,2019-01-25 06:00:00+00:00,7.0,-4.8,0.8
583,2019-01-25 07:00:00+00:00,7.0,-4.4,0.6
584,2019-01-25 08:00:00+00:00,7.0,-5.0,2.2
585,2019-01-25 09:00:00+00:00,7.0,-5.2,2.9
586,2019-01-25 10:00:00+00:00,7.0,-5.1,3.2
587,2019-01-25 11:00:00+00:00,7.0,-4.4,2.4
588,2019-01-25 12:00:00+00:00,7.0,-3.3,1.7
589,2019-01-25 13:00:00+00:00,7.0,-2.7,1.9
590,2019-01-25 14:00:00+00:00,8.0,-2.1,2.8
591,2019-01-25 15:00:00+00:00,8.0,-1.4,2.7
592,2019-01-25 16:00:00+00:00,8.0,-1.2,2.0
593,2019-01-25 17:00:00+00:00,8.0,-0.9,2.3
594,2019-01-25 18:00:00+00:00,8.0,-0.3,3.2
595,2019-01-25 19:00:00+00:00,8.0,0.5,4.1
596,2019-01-25 20:00:00+00:00,8.0,1.2,4.2
597,2019-01-25 21:00:00+00:00,8.0,1.6,3.9
598,2019-01-25 22:00:00+00:00,8.0,1.9,3.9
599,2019-01-25 23:00:00+00:00,8.0,2.2,4.1
600,2019-01-26 00:00:00+00:00,8.0,2.6,5.3
601,2019-01-26 01:00:00+00:00,8.0,3.0,4.2
602,2019-01-26 02:00:00+00:00,8.0,3.6,4.4
603,2019-01-26 03:00:00+00:00,8.0,4.2,4.4
604,2019-01-26 04:00:00+00:00,8.0,4.8,4.5
605,2019-01-26 05:00:00+00:00,8.0,5.3,4.4
606,2019-01-26 06:00:00+00:00,8.0,5.8,5.4
607,2019-01-26 07:00:00+00:00,8.0,6.0,6.8
608,2019-01-26 08:00:00+00:00,8.0,6.1,7.3
609,2019-01-26 09:00:00+00:00,8.0,6.1,7.1
610,2019-01-26 10:00:00+00:00,8.0,6.3,6.9
611,2019-01-26 11:00:00+00:00,8.0,6.2,7.1
612,2019-01-26 12:00:00+00:00,8.0,6.2,6.9
613,2019-01-26 13:00:00+00:00,8.0,6.1,6.3
614,2019-01-26 14:00:00+00:00,8.0,6.1,6.2
615,2019-01-26 15:00:00+00:00,8.0,6.4,6.0
616,2019-01-26 16:00:00+00:00,7.0,6.5,4.5
617,2019-01-26 17:00:00+00:00,7.0,6.1,3.8
618,2019-01-26 18:00:00+00:00,8.0,5.9,3.6
619,2019-01-26 19:00:00+00:00,8.0,6.2,4.1
620,2019-01-26 20:00:00+00:00,8.0,6.1,4.1
621,2019-01-26 21:00:00+00:00,8.0,6.0,5.0
622,2019-01-26 22:00:00+00:00,8.0,5.9,4.8
623,2019-01-26 23:00:00+00:00,8.0,5.8,5.6
624,2019-01-27 00:00:00+00:00,7.0,5.7,5.1
625,2019-01-27 01:00:00+00:00,8.0,5.8,5.3
626,2019-01-27 02:00:00+00:00,8.0,5.5,5.0
627,2019-01-27 03:00:00+00:00,8.0,5.6,5.0
628,2019-01-27 04:00:00+00:00,8.0,5.6,5.3
629,2019-01-27 05:00:00+00:00,7.0,5.6,5.2
630,2019-01-27 06:00:00+00:00,7.0,5.7,4.5
631,2019-01-27 07:00:00+00:00,8.0,5.9,4.8
632,2019-01-27 08:00:00+00:00,7.0,6.0,5.1
633,2019-01-27 09:00:00+00:00,8.0,6.4,5.2
634,2019-01-27 10:00:00+00:00,8.0,6.3,5.3
635,2019-01-27 11:00:00+00:00,8.0,6.5,4.6
636,2019-01-27 12:00:00+00:00,8.0,6.2,4.7
637,2019-01-27 13:00:00+00:00,8.0,6.2,4.0
638,2019-01-27 14:00:00+00:00,8.0,6.1,4.3
639,2019-01-27 15:00:00+00:00,8.0,5.7,4.2
640,2019-01-27 16:00:00+00:00,8.0,5.3,4.6
641,2019-01-27 17:00:00+00:00,7.0,4.1,5.0
642,2019-01-27 18:00:00+00:00,8.0,4.0,3.9
643,2019-01-27 19:00:00+00:00,7.0,4.0,4.7
644,2019-01-27 20:00:00+00:00,7.0,3.9,4.7
645,2019-01-27 21:00:00+00:00,2.0,3.2,4.9
646,2019-01-27 22:00:00+00:00,2.0,3.2,5.3
647,2019-01-27 23:00:00+00:00,7.0,3.4,5.6
648,2019-01-28 00:00:00+00:00,7.0,3.6,5.9
649,2019-01-28 01:00:00+00:00,8.0,3.6,5.9
650,2019-01-28 02:00:00+00:00,8.0,3.6,6.2
651,2019-01-28 03:00:00+00:00,8.0,3.1,6.5
652,2019-01-28 04:00:00+00:00,8.0,2.6,6.2
653,2019-01-28 05:00:00+00:00,8.0,2.4,6.0
654,2019-01-28 06:00:00+00:00,8.0,2.4,4.9
655,2019-01-28 07:00:00+00:00,8.0,2.5,4.0
656,2019-01-28 08:00:00+00:00,8.0,2.9,3.4
657,2019-01-28 09:00:00+00:00,8.0,3.8,4.4
658,2019-01-28 10:00:00+00:00,8.0,3.8,5.1
659,2019-01-28 11:00:00+00:00,8.0,4.0,5.4
660,2019-01-28 12:00:00+00:00,8.0,4.2,5.3
661,2019-01-28 13:00:00+00:00,8.0,4.9,4.1
662,2019-01-28 14:00:00+00:00,8.0,3.1,6.5
663,2019-01-28 15:00:00+00:00,8.0,3.0,7.1
664,2019-01-28 16:00:00+00:00,8.0,2.3,6.9
665,2019-01-28 17:00:00+00:00,7.0,1.9,6.5
666,2019-01-28 18:00:00+00:00,5.0,1.5,4.6
667,2019-01-28 19:00:00+00:00,4.0,1.4,4.2
668,2019-01-28 20:00:00+00:00,7.0,1.9,4.2
669,2019-01-28 21:00:00+00:00,7.0,1.9,4.0
670,2019-01-28 22:00:00+00:00,5.0,1.0,4.5
671,2019-01-28 23:00:00+00:00,2.0,0.2,3.9
672,2019-01-29 00:00:00+00:00,4.0,0.2,3.8
673,2019-01-29 01:00:00+00:00,4.0,0.0,4.0
674,2019-01-29 02:00:00+00:00,4.0,0.7,3.6
675,2019-01-29 03:00:00+00:00,5.0,-0.2,3.6
676,2019-01-29 04:00:00+00:00,2.0,0.1,2.8
677,2019-01-29 05:00:00+00:00,1.0,-0.9,2.6
678,2019-01-29 06:00:00+00:00,5.0,0.3,2.8
679,2019-01-29 07:00:00+00:00,7.0,0.2,3.7
680,2019-01-29 08:00:00+00:00,7.0,0.1,3.1
681,2019-01-29 09:00:00+00:00,7.0,0.6,3.0
682,2019-01-29 10:00:00+00:00,7.0,1.0,2.8
683,2019-01-29 11:00:00+00:00,7.0,2.0,2.9
684,2019-01-29 12:00:00+00:00,7.0,2.2,3.8
685,2019-01-29 13:00:00+00:00,7.0,3.2,4.0
686,2019-01-29 14:00:00+00:00,7.0,3.8,4.2
687,2019-01-29 15:00:00+00:00,7.0,3.4,3.6
688,2019-01-29 16:00:00+00:00,7.0,2.3,1.8
689,2019-01-29 17:00:00+00:00,7.0,2.1,2.3
690,2019-01-29 18:00:00+00:00,7.0,1.6,3.1
691,2019-01-29 19:00:00+00:00,7.0,1.1,3.5
692,2019-01-29 20:00:00+00:00,5.0,0.4,2.9
693,2019-01-29 21:00:00+00:00,6.0,0.3,2.3
694,2019-01-29 22:00:00+00:00,7.0,0.0,2.0
695,2019-01-29 23:00:00+00:00,7.0,0.0,2.6
696,2019-01-30 00:00:00+00:00,7.0,-0.3,2.6
697,2019-01-30 01:00:00+00:00,7.0,-0.6,2.0
698,2019-01-30 02:00:00+00:00,7.0,-0.5,2.4
699,2019-01-30 03:00:00+00:00,7.0,-0.3,2.6
700,2019-01-30 04:00:00+00:00,7.0,-0.2,2.5
701,2019-01-30 05:00:00+00:00,7.0,0.0,2.7
702,2019-01-30 06:00:00+00:00,7.0,-0.1,2.9
703,2019-01-30 07:00:00+00:00,7.0,-0.1,3.0
704,2019-01-30 08:00:00+00:00,7.0,0.2,3.3
705,2019-01-30 09:00:00+00:00,7.0,0.6,3.1
706,2019-01-30 10:00:00+00:00,7.0,1.0,3.5
707,2019-01-30 11:00:00+00:00,8.0,1.2,3.2
708,2019-01-30 12:00:00+00:00,8.0,-0.3,3.2
709,2019-01-30 13:00:00+00:00,8.0,-0.4,2.6
710,2019-01-30 14:00:00+00:00,8.0,-0.1,1.9
711,2019-01-30 15:00:00+00:00,8.0,-0.1,1.9
712,2019-01-30 16:00:00+00:00,8.0,-0.1,1.6
713,2019-01-30 17:00:00+00:00,8.0,-0.2,1.1
714,2019-01-30 18:00:00+00:00,8.0,-0.5,1.6
715,2019-01-30 19:00:00+00:00,8.0,-0.5,1.3
716,2019-01-30 20:00:00+00:00,8.0,-0.6,1.7
717,2019-01-30 21:00:00+00:00,8.0,-0.6,1.8
718,2019-01-30 22:00:00+00:00,8.0,-0.5,1.8
719,2019-01-30 23:00:00+00:00,8.0,-0.6,1.9
720,2019-01-31 00:00:00+00:00,8.0,-0.5,1.8
721,2019-01-31 01:00:00+00:00,8.0,-0.1,2.1
722,2019-01-31 02:00:00+00:00,8.0,0.4,2.6
723,2019-01-31 03:00:00+00:00,8.0,0.7,4.3
724,2019-01-31 04:00:00+00:00,8.0,0.6,4.2
725,2019-01-31 05:00:00+00:00,7.0,0.0,3.5
726,2019-01-31 06:00:00+00:00,8.0,-0.2,3.1
727,2019-01-31 07:00:00+00:00,8.0,-0.7,3.2
728,2019-01-31 08:00:00+00:00,8.0,-1.0,2.5
729,2019-01-31 09:00:00+00:00,7.0,-1.7,1.9
730,2019-01-31 10:00:00+00:00,7.0,-1.5,1.8
731,2019-01-31 11:00:00+00:00,7.0,-1.0,3.0
732,2019-01-31 12:00:00+00:00,8.0,-0.5,2.0
733,2019-01-31 13:00:00+00:00,7.0,-0.2,1.8
734,2019-01-31 14:00:00+00:00,7.0,0.1,1.6
735,2019-01-31 15:00:00+00:00,7.0,0.1,1.6
736,2019-01-31 16:00:00+00:00,7.0,0.0,1.1
737,2019-01-31 17:00:00+00:00,7.0,-0.1,0.9
738,2019-01-31 18:00:00+00:00,7.0,0.1,1.2
739,2019-01-31 19:00:00+00:00,7.0,0.1,1.4
740,2019-01-31 20:00:00+00:00,7.0,0.3,1.5
741,2019-01-31 21:00:00+00:00,7.0,0.4,1.5
742,2019-01-31 22:00:00+00:00,7.0,0.3,2.0
743,2019-01-31 23:00:00+00:00,2.0,-0.4,1.9
744,2019-02-01 00:00:00+00:00,1.0,-0.7,1.9
745,2019-02-01 01:00:00+00:00,6.0,-0.3,2.1
746,2019-02-01 02:00:00+00:00,7.0,0.4,2.7
747,2019-02-01 03:00:00+00:00,7.0,0.7,3.0
748,2019-02-01 04:00:00+00:00,7.0,0.8,3.1
749,2019-02-01 05:00:00+00:00,7.0,1.0,3.7
750,2019-02-01 06:00:00+00:00,8.0,-0.8,3.6
751,2019-02-01 07:00:00+00:00,8.0,-0.4,3.0
752,2019-02-01 08:00:00+00:00,8.0,-0.3,2.7
753,2019-02-01 09:00:00+00:00,8.0,0.0,2.2
754,2019-02-01 10:00:00+00:00,8.0,0.7,2.0
755,2019-02-01 11:00:00+00:00,8.0,1.1,2.1
756,2019-02-01 12:00:00+00:00,8.0,2.4,1.8
757,2019-02-01 13:00:00+00:00,7.0,3.1,1.7
758,2019-02-01 14:00:00+00:00,6.0,4.5,1.5
759,2019-02-01 15:00:00+00:00,7.0,4.1,1.6
760,2019-02-01 16:00:00+00:00,3.0,3.6,1.4
761,2019-02-01 17:00:00+00:00,2.0,3.0,1.6
762,2019-02-01 18:00:00+00:00,4.0,1.4,1.5
763,2019-02-01 19:00:00+00:00,5.0,0.2,1.4
764,2019-02-01 20:00:00+00:00,5.0,-0.7,1.4
765,2019-02-01 21:00:00+00:00,7.0,0.1,1.9
766,2019-02-01 22:00:00+00:00,7.0,-0.3,1.6
767,2019-02-01 23:00:00+00:00,7.0,0.0,2.4
768,2019-02-02 00:00:00+00:00,7.0,0.3,1.5
769,2019-02-02 01:00:00+00:00,8.0,0.1,1.9
770,2019-02-02 02:00:00+00:00,8.0,0.7,1.9
771,2019-02-02 03:00:00+00:00,7.0,0.6,1.7
772,2019-02-02 04:00:00+00:00,8.0,1.1,1.7
773,2019-02-02 05:00:00+00:00,8.0,0.8,2.7
774,2019-02-02 06:00:00+00:00,8.0,0.9,2.3
775,2019-02-02 07:00:00+00:00,7.0,0.7,2.2
776,2019-02-02 08:00:00+00:00,7.0,0.5,2.1
777,2019-02-02 09:00:00+00:00,7.0,0.5,2.7
778,2019-02-02 10:00:00+00:00,7.0,0.6,3.8
779,2019-02-02 11:00:00+00:00,7.0,0.9,4.0
780,2019-02-02 12:00:00+00:00,7.0,1.1,3.7
781,2019-02-02 13:00:00+00:00,7.0,0.8,2.6
782,2019-02-02 14:00:00+00:00,7.0,0.9,2.8
783,2019-02-02 15:00:00+00:00,7.0,0.6,2.6
784,2019-02-02 16:00:00+00:00,7.0,0.4,3.0
785,2019-02-02 17:00:00+00:00,7.0,0.4,2.8
786,2019-02-02 18:00:00+00:00,7.0,0.6,2.9
787,2019-02-02 19:00:00+00:00,8.0,0.6,2.3
788,2019-02-02 20:00:00+00:00,8.0,0.6,2.4
789,2019-02-02 21:00:00+00:00,8.0,0.5,3.4
790,2019-02-02 22:00:00+00:00,8.0,0.6,3.4
791,2019-02-02 23:00:00+00:00,7.0,0.7,1.2
792,2019-02-03 00:00:00+00:00,8.0,0.6,1.7
793,2019-02-03 01:00:00+00:00,8.0,0.7,2.3
794,2019-02-03 02:00:00+00:00,8.0,0.4,2.6
795,2019-02-03 03:00:00+00:00,2.0,-0.1,2.6
796,2019-02-03 04:00:00+00:00,4.0,-0.4,2.2
797,2019-02-03 05:00:00+00:00,7.0,-0.4,1.9
798,2019-02-03 06:00:00+00:00,8.0,-0.2,1.5
799,2019-02-03 07:00:00+00:00,7.0,0.1,2.2
800,2019-02-03 08:00:00+00:00,3.0,0.2,2.2
801,2019-02-03 09:00:00+00:00,1.0,1.0,2.6
802,2019-02-03 10:00:00+00:00,0.0,2.4,2.8
803,2019-02-03 11:00:00+00:00,4.0,3.2,3.4
804,2019-02-03 12:00:00+00:00,7.0,3.8,2.6
805,2019-02-03 13:00:00+00:00,7.0,4.1,2.5
806,2019-02-03 14:00:00+00:00,7.0,4.4,3.1
807,2019-02-03 15:00:00+00:00,4.0,4.8,2.6
808,2019-02-03 16:00:00+00:00,2.0,3.0,2.4
809,2019-02-03 17:00:00+00:00,4.0,1.5,2.6
810,2019-02-03 18:00:00+00:00,1.0,0.3,2.2
811,2019-02-03 19:00:00+00:00,0.0,-1.0,2.6
812,2019-02-03 20:00:00+00:00,0.0,-1.6,2.8
813,2019-02-03 21:00:00+00:00,0.0,-0.7,2.0
814,2019-02-03 22:00:00+00:00,0.0,-1.5,0.9
815,2019-02-03 23:00:00+00:00,0.0,-1.8,1.4
816,2019-02-04 00:00:00+00:00,0.0,-2.2,1.4
817,2019-02-04 01:00:00+00:00,0.0,-1.0,2.0
818,2019-02-04 02:00:00+00:00,0.0,-1.0,2.3
819,2019-02-04 03:00:00+00:00,0.0,-1.2,2.7
820,2019-02-04 04:00:00+00:00,0.0,-1.3,2.6
821,2019-02-04 05:00:00+00:00,0.0,-1.0,3.0
822,2019-02-04 06:00:00+00:00,0.0,-0.4,3.4
823,2019-02-04 07:00:00+00:00,2.0,0.0,3.9
824,2019-02-04 08:00:00+00:00,5.0,0.0,3.3
825,2019-02-04 09:00:00+00:00,8.0,1.1,3.7
826,2019-02-04 10:00:00+00:00,8.0,1.9,4.9
827,2019-02-04 11:00:00+00:00,8.0,2.7,5.0
828,2019-02-04 12:00:00+00:00,8.0,3.5,5.1
829,2019-02-04 13:00:00+00:00,8.0,4.2,5.4
830,2019-02-04 14:00:00+00:00,8.0,4.1,5.6
831,2019-02-04 15:00:00+00:00,8.0,4.2,5.0
832,2019-02-04 16:00:00+00:00,8.0,4.1,5.3
833,2019-02-04 17:00:00+00:00,8.0,4.4,5.5
834,2019-02-04 18:00:00+00:00,7.0,4.0,6.7
835,2019-02-04 19:00:00+00:00,7.0,4.0,5.1
836,2019-02-04 20:00:00+00:00,7.0,3.9,6.5
837,2019-02-04 21:00:00+00:00,7.0,4.0,5.9
838,2019-02-04 22:00:00+00:00,7.0,3.6,6.1
839,2019-02-04 23:00:00+00:00,7.0,3.0,5.6
840,2019-02-05 00:00:00+00:00,7.0,2.7,4.9
841,2019-02-05 01:00:00+00:00,7.0,2.4,5.1
842,2019-02-05 02:00:00+00:00,8.0,2.3,5.0
843,2019-02-05 03:00:00+00:00,8.0,2.3,4.7
844,2019-02-05 04:00:00+00:00,8.0,2.3,4.1
845,2019-02-05 05:00:00+00:00,8.0,2.2,3.9
846,2019-02-05 06:00:00+00:00,8.0,2.2,3.9
847,2019-02-05 07:00:00+00:00,8.0,2.3,3.6
848,2019-02-05 08:00:00+00:00,8.0,2.5,4.2
849,2019-02-05 09:00:00+00:00,8.0,2.5,4.2
850,2019-02-05 10:00:00+00:00,8.0,2.9,2.1
851,2019-02-05 11:00:00+00:00,8.0,3.3,3.3
852,2019-02-05 12:00:00+00:00,8.0,3.7,3.2
853,2019-02-05 13:00:00+00:00,8.0,3.8,3.9
854,2019-02-05 14:00:00+00:00,8.0,4.0,3.7
855,2019-02-05 15:00:00+00:00,8.0,4.1,3.1
856,2019-02-05 16:00:00+00:00,8.0,3.9,2.9
857,2019-02-05 17:00:00+00:00,8.0,3.6,3.3
858,2019-02-05 18:00:00+00:00,8.0,3.6,2.0
859,2019-02-05 19:00:00+00:00,8.0,3.4,1.5
860,2019-02-05 20:00:00+00:00,8.0,3.4,1.3
861,2019-02-05 21:00:00+00:00,8.0,3.3,1.4
862,2019-02-05 22:00:00+00:00,8.0,4.0,2.9
863,2019-02-05 23:00:00+00:00,5.0,3.5,1.8
864,2019-02-06 00:00:00+00:00,7.0,2.9,2.8
865,2019-02-06 01:00:00+00:00,7.0,2.1,2.8
866,2019-02-06 02:00:00+00:00,7.0,1.5,3.0
867,2019-02-06 03:00:00+00:00,7.0,1.3,2.7
868,2019-02-06 04:00:00+00:00,8.0,2.1,3.6
869,2019-02-06 05:00:00+00:00,7.0,2.3,3.2
870,2019-02-06 06:00:00+00:00,8.0,2.6,3.4
871,2019-02-06 07:00:00+00:00,8.0,2.4,2.5
872,2019-02-06 08:00:00+00:00,8.0,2.5,3.4
873,2019-02-06 09:00:00+00:00,8.0,3.3,2.2
874,2019-02-06 10:00:00+00:00,8.0,4.4,2.9
875,2019-02-06 11:00:00+00:00,8.0,5.9,3.5
876,2019-02-06 12:00:00+00:00,8.0,6.4,3.8
877,2019-02-06 13:00:00+00:00,8.0,6.7,4.4
878,2019-02-06 14:00:00+00:00,8.0,7.2,3.9
879,2019-02-06 15:00:00+00:00,8.0,7.3,3.4
880,2019-02-06 16:00:00+00:00,8.0,7.4,2.3
881,2019-02-06 17:00:00+00:00,8.0,6.8,1.1
882,2019-02-06 18:00:00+00:00,8.0,6.9,1.2
883,2019-02-06 19:00:00+00:00,7.0,6.7,1.3
884,2019-02-06 20:00:00+00:00,8.0,7.0,1.5
885,2019-02-06 21:00:00+00:00,8.0,6.9,1.9
886,2019-02-06 22:00:00+00:00,8.0,6.7,2.7
887,2019-02-06 23:00:00+00:00,8.0,6.4,2.9
888,2019-02-07 00:00:00+00:00,8.0,6.3,3.1
889,2019-02-07 01:00:00+00:00,8.0,6.1,3.4
890,2019-02-07 02:00:00+00:00,8.0,6.6,4.1
891,2019-02-07 03:00:00+00:00,8.0,5.7,4.6
892,2019-02-07 04:00:00+00:00,8.0,4.8,4.9
